FIPS,Mask_Usage_NEVER,Mask_Usage_RARELY,Mask_Usage_SOMETIMES,Mask_Usage_FREQUENTLY,Mask_Usage_ALWAYS,Mask_Usage_Combined,Count_Less_HighSchool,Count_HighSchool,Count_Less_College,Count_Higher_College,Percent_Less_HighSchool,Percent_HighSchool,Percent_Less_College,Percent_Higher_College,Trump_Win,Biden_Win,Unemployment_2019_Value,Poverty_Estimates_Value,Population_Density,COVID_Average_Confirmed,COVID_Average_Death,Crime_per_100K,Series_Complete_Pop_Pct,Change_in_Movement,Intouch_users_Proportion,COVID_Essential_Workers_pct_essential,Total_Federal_Investment,COVID_Hospital_Occupancy_Rate,COVID_Hospital_All_Beds,COVID_Average_Testing,Total_Population,Urban_Population,Rural_Population,Percent_Rural,Updated_Change_in_Movement
18075,0.141,0.139,0.157,0.235,0.328,3.329,"1,646","6,723","3,809","1,567",0.12,0.489,0.27699999999999997,0.114,1,0,3,2510,21.11313165,0.3230769230769231,0,150.0234412,32.7,0.05389692307692308,0.15377538461538462,0.6456946755407654,NA,0.125,50,16.923076923076923,"21,253","9,425","11,828",0.557,0.022511538461538465
18077,0.083,0.219,0.218,0.225,0.255,3.267,"2,298","9,448","6,576","3,989",0.10300000000000001,0.423,0.295,0.179,1,0,3.4,3476,34.51373468,1.653846153846154,0.05384615384615385,9.242713661,48.8,0.022330000000000003,0.18039,0.5945531796336282,NA,0.4372602739726027,476,40.815384615384616,"32,428","17,804","14,624",0.451,-0.04117307692307692
18079,0.095,0.105,0.172,0.308,0.319,3.553,"2,315","8,687","5,682","2,278",0.122,0.45799999999999996,0.3,0.12,1,0,3.3,3169,28.42732454,0.8769230769230769,0.18461538461538463,385.9636698,34.2,0.006963846153846155,0.17148923076923078,0.6060343583080698,NA,0.035,50,25.592307692307692,"28,525","11,354","17,171",0.602,0.03816230769230769
18081,0.057,0.094,0.1,0.192,0.557,4.041,"8,090","31,891","29,001","33,485",0.079,0.311,0.28300000000000003,0.327,1,0,2.7,9294,182.6191346,8.423076923076923,0.05384615384615385,231.5594187,50.4,0.023496153846153847,0.17930692307692309,0.4284263572779548,9409704,0.28288996435786434,390,238.73076923076923,"139,654","120,247","19,407",0.139,-0.03878538461538461
18083,0.158,0.125,0.121,0.259,0.338,3.3390000000000004,"2,772","8,764","8,825","4,149",0.113,0.358,0.36,0.16899999999999998,1,0,3.1,4381,27.99003863,0.8692307692307693,0,52.69536808,43.2,0.02692846153846154,0.15788230769230768,0.5849615806805708,35116814.13,0.615,198,60.43846153846154,"38,440","24,519","13,921",0.36200000000000004,0.020944615384615388
18085,0.073,0.147,0.089,0.195,0.496,3.8209999999999997,"7,567","18,395","14,536","12,328",0.14300000000000002,0.348,0.275,0.233,1,0,2.8,6996,57.25465489,8.592307692307692,0.15384615384615385,174.4417224,35.4,0.04375307692307692,0.15278153846153847,0.548433407213379,NA,0.15,160,121.37692307692308,"77,358","41,311","36,047",0.466,0.02149384615384615
18087,0.059,0.082,0.171,0.236,0.452,3.8810000000000002,"8,649","6,909","4,703","2,370",0.382,0.305,0.20800000000000002,0.105,1,0,2.8,2943,39.60594245,3.207692307692308,0.24615384615384617,68.42825561,19.6,0.03629076923076923,0.12984,0.6565878579066176,NA,0.185,50,38.34615384615385,"37,128","3,113","34,015",0.9159999999999999,-0.041543076923076926
18089,0.043,0.057,0.088,0.219,0.592,4.214,"37,191","114,960","101,723","73,988",0.113,0.35100000000000003,0.31,0.226,0,1,4.9,69073,376.8351487,60.89230769230769,0.7307692307692307,414.6861571,48.1,-0.005774615384615384,0.18852230769230768,0.5213986548247589,NA,0.4022543047640435,3998,832.776923076923,"496,005","476,323","19,682",0.04,-0.04579307692307692
18091,0.084,0.075,0.168,0.206,0.466,3.808,"8,903","30,572","23,833","13,914",0.115,0.396,0.309,0.18,1,0,4.3,13771,71.34668635,7.153846153846153,0.16923076923076924,164.4485582,48.9,0.07950307692307693,0.1769023076923077,0.5585988330604877,NA,0.435,557,169.34615384615384,"111,467","71,754","39,713",0.35600000000000004,-0.044965384615384615
18093,0.092,0.117,0.109,0.191,0.491,3.7800000000000002,"3,778","13,593","9,714","5,078",0.11699999999999999,0.423,0.302,0.158,1,0,3.6,4670,39.21290011,2.6307692307692307,0.05384615384615385,237.7628479,42.2,-0.022782307692307692,0.19246692307692306,0.5685186956105958,NA,0.26385625,100,67.48461538461538,"46,134","19,170","26,964",0.584,6.384615384615391e-4
18095,0.062,0.084,0.15,0.145,0.559,3.9930000000000003,"10,441","35,520","27,541","16,578",0.11599999999999999,0.39399999999999996,0.306,0.184,1,0,3.7,16056,110.6436258,2.9,0.05384615384615385,261.3387287,45.1,0.036273846153846157,0.18489461538461538,0.5467090741609747,41121256,0.265996625,628,128.95384615384614,"131,636","101,243","30,393",0.231,-0.009641538461538458
18097,0.051,0.053,0.116,0.232,0.548,4.122,"87,377","175,257","170,346","193,422",0.139,0.28,0.272,0.309,0,1,3.3,143107,919.8842006,58.56153846153846,1.1692307692307693,1083.508119,47.1,-0.02154076923076923,0.18361230769230769,0.4712979434154232,182299305.1,0.34523690667659,8405,1424.746153846154,"903,393","897,971","5,422",0.006,-0.06480538461538463
18099,0.12,0.103,0.159,0.229,0.389,3.544,"4,630","11,918","8,140","6,047",0.151,0.38799999999999996,0.265,0.19699999999999998,1,0,3.1,4947,40.55371396,10.853846153846154,0.4461538461538462,114.6277781,38.6,0.04994846153846154,0.16278923076923077,0.5884389226100152,8131302.8,0.33525277926231023,314,215.2153846153846,"47,051","17,246","29,805",0.633,-0.04937692307692308
18101,0.041,0.064,0.123,0.223,0.55,4.139,848,"3,041","2,253",978,0.11900000000000001,0.42700000000000005,0.316,0.13699999999999998,1,0,2.6,1098,11.74081825,0.20769230769230768,0,78.74015748,41.3,NA,NA,0.6044633368756642,NA,NA,NA,13.346153846153847,"10,334","2,864","7,470",0.723,NA
18103,0.054,0.125,0.253,0.226,0.343,3.628,"3,459","10,480","7,767","3,249",0.139,0.42,0.311,0.13,1,0,3.9,4162,37.07835076,1.0692307692307692,0,116.2147205,35,0.060663076923076924,0.17760692307692308,0.6574903550644086,NA,0.285,50,47.56153846153846,"36,903","19,748","17,155",0.465,0.01546692307692308
18105,0.037,0.037,0.094,0.242,0.591,4.279,"6,143","18,748","20,968","38,637",0.073,0.222,0.248,0.457,0,1,3.3,27710,142.2998736,8.123076923076923,0,259.3594948,53.1,-0.03757846153846154,0.20379846153846154,0.40693070654022506,NA,0.4485590713229146,714,276.8692307692308,"137,974","108,657","29,317",0.212,-0.04682
18107,0.07,0.116,0.168,0.156,0.49,3.81,"2,666","10,748","7,881","4,725",0.102,0.413,0.303,0.182,1,0,3.1,4478,29.28470884,1.1307692307692307,0.03076923076923077,162.4014459,39.6,0.08975153846153847,0.16274923076923076,0.5979201858108109,NA,0.26,58,56.8,"38,124","18,012","20,112",0.528,-0.08154384615384613
18109,0.06,0.131,0.136,0.188,0.485,3.847,"5,736","18,964","15,221","8,323",0.11900000000000001,0.39299999999999996,0.316,0.17300000000000001,1,0,3.1,6201,66.66490505,1.8307692307692307,0.007692307692307693,45.85709782,46.4,0.009856923076923077,0.18284384615384616,0.5434327107279694,NA,0.0625,258,50.761538461538464,"68,894","35,041","33,853",0.491,-0.036326923076923076
18111,0.102,0.153,0.092,0.338,0.316,3.5140000000000002,"1,412","4,239","3,080","1,176",0.14300000000000002,0.428,0.311,0.11900000000000001,1,0,4.1,1300,13.47185339,0.6,0,78.08617875,27,0.054641538461538464,0.1628023076923077,0.6069392409187164,NA,NA,NA,12.638461538461538,"14,244",0,"14,244",1,0.07173076923076924
18113,0.057,0.11,0.135,0.197,0.5,3.9130000000000003,"5,168","13,231","8,791","4,330",0.16399999999999998,0.42,0.27899999999999997,0.13699999999999998,1,0,3.1,3662,44.59381316,6.676923076923077,0,58.86062645,33.6,0.018555384615384616,0.16388769230769232,0.635361763296598,NA,0.225,62,91.85384615384615,"47,536","15,188","32,348",0.68,-0.02934076923076923
18115,0.06,0.078,0.18,0.223,0.459,3.883,541,"1,889","1,306",643,0.124,0.431,0.298,0.147,1,0,3.5,554,26.38409816,0.6076923076923078,0,0,63.8,NA,NA,0.5832196452933152,NA,NA,NA,10.515384615384615,"6,128",0,"6,128",1,NA
18117,0.096,0.086,0.073,0.315,0.43,3.801,"2,282","6,317","3,481","1,481",0.168,0.466,0.257,0.109,1,0,3.5,2728,18.94466405,0.33076923076923076,0,166.8942497,48,0.028366153846153846,0.16167692307692308,0.5944176430048242,NA,0.05,48,16.6,"19,840","3,282","16,558",0.835,0.025014615384615385
18119,0.094,0.038,0.087,0.282,0.5,3.965,"2,183","6,637","4,179","1,960",0.146,0.444,0.27899999999999997,0.131,1,0,4,2447,20.9216928,0.7384615384615384,0,18.86703457,37.2,0.015537692307692308,0.18552538461538462,0.6189197562738821,NA,NA,NA,37.292307692307695,"21,575",0,"21,575",1,0.013763846153846154
18121,0.116,0.111,0.174,0.195,0.405,3.5490000000000004,"1,661","4,876","4,056","1,443",0.138,0.405,0.337,0.12,1,0,3.8,2308,14.7560218,0.26153846153846155,0,58.13277526,34.4,0.09151384615384615,0.17143769230769232,0.6175449192208968,NA,NA,NA,21.007692307692306,"17,339","4,339","13,000",0.75,0.002023846153846154
18123,0.01,0.109,0.087,0.252,0.542,4.197,"1,321","6,090","4,010","2,194",0.09699999999999999,0.447,0.295,0.161,1,0,3.3,2113,19.35977641,2.184615384615385,0.21538461538461537,46.01697515,49.4,0.004279230769230769,0.19616,0.6143096034400383,NA,0.21500000000000002,50,27.946153846153845,"19,338","8,694","10,644",0.55,-0.08660230769230769
18125,0.052,0.089,0.163,0.2,0.495,3.942,"1,151","3,637","2,695","1,230",0.132,0.41700000000000004,0.309,0.141,1,0,3.3,1140,14.33429022,0.41538461538461535,0,134.0376882,49.8,-0.011475384615384616,0.16269076923076922,0.6669026548672566,NA,NA,NA,13.276923076923078,"12,845",0,"12,845",1,-0.011592051282051284
18127,0.05,0.1,0.108,0.231,0.512,4.008,"7,417","40,530","34,819","32,880",0.064,0.35,0.301,0.284,1,0,3.7,13421,155.1921167,11.8,0.1,105.0691355,49.8,0.010645384615384616,0.18265,0.5031565261960421,35179199,0.19499999999999998,530,213.26923076923077,"164,343","130,237","34,106",0.20800000000000002,-0.03805230769230769
18129,0.132,0.056,0.115,0.226,0.472,3.721,"1,181","6,852","5,972","3,928",0.066,0.382,0.33299999999999996,0.21899999999999997,1,0,2.7,2167,24.13447884,2.0692307692307694,0,39.23722828,41.1,0.042317692307692306,0.18266538461538462,0.5043948068704137,NA,NA,NA,45.261538461538464,"25,910","8,612","17,298",0.6679999999999999,-0.007646923076923079
18131,0.135,0.219,0.171,0.253,0.223,3.0780000000000003,"1,005","4,016","2,586","1,112",0.115,0.461,0.297,0.128,1,0,3.1,1357,11.27148482,0.7461538461538462,0,215.2687015,39.3,0.07891384615384615,0.17155692307692308,0.6207339449541285,NA,0.185,50,24.446153846153848,"13,402","2,554","10,848",0.809,-0.13415615384615387
18133,0.075,0.162,0.204,0.194,0.366,3.542,"2,762","10,512","7,374","4,162",0.111,0.424,0.297,0.168,1,0,3.5,3408,30.17790917,0.7538461538461538,0,45.32728969,36.6,0.06083,0.17112769230769231,0.5468655634738495,12871424,0.17500000000000002,50,44.47692307692308,"37,963","13,362","24,601",0.648,-0.02849461538461539
18135,0.128,0.13,0.228,0.179,0.336,3.3400000000000003,"2,164","7,521","5,152","2,484",0.125,0.434,0.297,0.14300000000000002,1,0,3.7,3222,21.40217336,0.3230769230769231,0,23.41280681,37.4,0.04146538461538461,0.15666461538461537,0.6018290538163912,NA,0.085,50,29.953846153846154,"26,171","9,980","16,191",0.619,0.0027399999999999924
18137,0.054,0.074,0.15,0.294,0.429,3.919,"2,054","8,400","5,317","3,473",0.107,0.436,0.276,0.18,1,0,3.3,2525,24.58406455,1.3846153846153846,0,84.45054365,40.1,0.06347538461538461,0.1596423076923077,0.5900042961477875,NA,0.35,50,43.676923076923075,"28,818","4,829","23,989",0.8320000000000001,0.010810769230769228
18139,0.133,0.118,0.063,0.279,0.408,3.5810000000000004,"1,456","5,346","3,112","1,602",0.126,0.46399999999999997,0.27,0.139,1,0,2.7,1785,15.80268731,0.5615384615384615,0,82.33356857,40.8,-0.03727384615384615,0.16316615384615385,0.6033320111067036,NA,0.07,50,22.915384615384614,"17,392","6,755","10,637",0.612,0.00723
18141,0.031,0.04,0.102,0.228,0.598,4.288,"20,212","54,163","49,695","52,101",0.115,0.307,0.282,0.29600000000000004,0,1,3.6,39848,227.030765,23.623076923076923,0.47692307692307695,341.1958352,50.9,0.007682307692307692,0.1794176923076923,0.4819409059839682,246954353.5,0.2546118721461187,1582,790.0923076923077,"266,931","242,903","24,028",0.09,-0.048264615384615385
18143,0.036,0.073,0.168,0.263,0.46,4.002000000000001,"2,760","7,158","4,564","1,966",0.168,0.435,0.27699999999999997,0.12,1,0,3.6,3194,48.14793346,0.7769230769230769,0.16153846153846155,279.4927415,38.4,0.017213846153846156,0.17159461538461537,0.596250616674889,NA,0.21000000000000002,50,39.146153846153844,"24,181","11,434","12,747",0.527,0.011627692307692311
18145,0.16,0.057,0.177,0.193,0.413,3.4819999999999998,"3,911","13,101","8,107","5,765",0.127,0.424,0.262,0.187,1,0,2.9,4414,41.6959742,2.7846153846153845,0.007692307692307693,44.71372041,49.2,0.03149,0.1669,0.5468124353264048,NA,NA,NA,46.715384615384615,"44,436","21,308","23,128",0.52,-0.043653076923076926
18147,0.017,0.134,0.104,0.216,0.529,4.089,"1,368","6,628","4,210","2,188",0.095,0.46,0.292,0.152,1,0,3.1,1728,19.97423724,1.8076923076923077,0,42.97173415,38.3,0.0059653846153846155,0.16086461538461538,0.5787884886295029,NA,NA,NA,27.246153846153845,"20,952",0,"20,952",1,-0.07642538461538462
18149,0.177,0.151,0.088,0.219,0.365,3.2670000000000003,"2,385","6,656","4,881","1,875",0.151,0.42100000000000004,0.309,0.11900000000000001,1,0,4.3,3046,28.65190254,2.792307692307692,0,116.3943613,31.6,0.01254846153846154,0.18535076923076924,0.5925546097836121,NA,0.11,30,45.86153846153846,"23,363","4,116","19,247",0.8240000000000001,0.012361538461538464
18151,0.04,0.089,0.17,0.169,0.532,4.024,"2,103","9,414","7,074","5,168",0.08900000000000001,0.396,0.298,0.218,1,0,2.7,2846,43.10708625,1.276923076923077,0.007692307692307693,43.65795448,41.9,0.07219384615384615,0.13842538461538462,0.5483393994540491,23956184,0.33499999999999996,50,42.253846153846155,"34,185","11,196","22,989",0.672,0.012101538461538455
18153,0.127,0.071,0.077,0.207,0.517,3.786,"1,680","6,592","4,838","1,804",0.113,0.442,0.324,0.121,1,0,4.3,2643,17.95244612,0.4,0,51.83056118,41.4,0.028813846153846155,0.1738876923076923,0.6388080549412175,NA,0.205,50,29.615384615384617,"21,475","4,518","16,957",0.79,0.03270153846153846
18155,0.089,0.125,0.209,0.234,0.344,3.533,"1,171","3,363","1,928",791,0.161,0.46399999999999997,0.266,0.109,1,0,3.3,1529,18.59635835,0.5384615384615384,0,28.50085503,26.5,-0.024862307692307694,0.18539692307692307,0.6525780039831821,NA,NA,NA,6.569230769230769,"10,613",0,"10,613",1,NA
18157,0.093,0.083,0.102,0.204,0.518,3.8779999999999997,"8,855","26,901","29,086","40,984",0.084,0.254,0.275,0.387,0,1,2.9,28780,146.493852,12.384615384615385,0.06153846153846154,302.4853752,50.7,0.004706923076923076,0.1906823076923077,0.4572212650496755,1500326.3,0.35884988584474886,1256,267.7846153846154,"172,780","147,725","25,055",0.145,-0.03007307692307692
18159,0.033,0.082,0.089,0.444,0.352,3.9669999999999996,"1,159","4,419","2,579","2,671",0.107,0.408,0.23800000000000002,0.247,1,0,2.7,1166,22.55194746,0.19230769230769232,0,102.2364217,39.6,0.004211538461538463,0.18228538461538463,0.5503320053120849,NA,0.155,50,15.407692307692308,"15,936","6,119","9,817",0.616,NA
18161,0.095,0.053,0.106,0.178,0.569,3.981,633,"2,184","1,288",933,0.126,0.434,0.256,0.185,1,0,3.3,667,17.13372852,0.046153846153846156,0,0,39,0.05573,0.168552,0.5952871870397644,NA,NA,NA,14.423076923076923,"7,516",0,"7,516",1,NA
18163,0.07,0.039,0.115,0.234,0.542,4.069,"12,306","40,315","37,927","33,511",0.099,0.325,0.306,0.27,1,0,3.1,25190,299.58893,24.907692307692308,0,309.2647107,50.1,-0.016316153846153845,0.18601153846153845,0.5048132460531383,66897351.1,0.31337445138981246,2356,468.6615384615385,"179,703","163,229","16,474",0.092,-0.018349999999999998
18165,0.113,0.105,0.134,0.223,0.426,3.634,986,"4,731","3,644","1,552",0.09,0.434,0.33399999999999996,0.142,1,0,5.2,1859,23.38881211,0.43846153846153846,0,132.2584708,39.6,0.031696153846153846,0.1913953846153846,0.6158617634027471,NA,0.17,50,17.423076923076923,"16,212","6,425","9,787",0.604,-0.07414692307692308
18167,0.118,0.064,0.102,0.25,0.466,3.7640000000000002,"8,059","22,137","21,625","17,408",0.11599999999999999,0.32,0.312,0.251,1,0,4.3,20241,103.036695,2.5,0,229.012568,43.1,0.06375230769230769,0.18410846153846153,0.5319897172236504,216270627.6,0.30032479794520545,862,176.12307692307692,"107,848","82,225","25,623",0.23800000000000002,-0.021659230769230764
18169,0.07,0.11,0.237,0.202,0.381,3.644,"2,426","9,224","6,070","3,923",0.11199999999999999,0.426,0.28,0.18100000000000002,1,0,3.1,3163,29.60432149,0.9384615384615385,0.023076923076923078,12.36170344,36.7,0.05675,0.18225692307692307,0.5750407830342578,25612323.6,0,25,60.646153846153844,"32,888","16,449","16,439",0.5,-0.009507692307692307
18171,0.079,0.115,0.092,0.223,0.492,3.858,473,"2,456","1,810","1,141",0.08,0.418,0.308,0.19399999999999998,1,0,3,766,8.731197785,0.06153846153846154,0,47.53416518,39.1,NA,NA,0.5601409159536991,NA,0.175,32,4.961538461538462,"8,508","1,948","6,560",0.7709999999999999,NA
18173,0.045,0.038,0.117,0.252,0.548,4.175000000000001,"2,898","13,402","13,590","12,992",0.068,0.313,0.317,0.303,1,0,2.9,3888,62.13523904,4.7153846153846155,0,265.360612,54.8,-0.019306153846153844,0.18088307692307692,0.491213125098596,NA,0.4054708904109589,342,127.14615384615385,"59,689","42,196","17,493",0.293,-0.003822307692307691
18175,0.097,0.074,0.062,0.356,0.411,3.8129999999999997,"2,890","8,330","5,518","2,591",0.15,0.431,0.285,0.134,1,0,3.3,3325,20.91543017,0.3384615384615385,0,107.9913607,34.6,-0.0027861538461538458,0.1675946153846154,0.5918450727243013,NA,0.025,50,28.96923076923077,"28,262","6,544","21,718",0.768,-0.040119230769230775
18177,0.162,0.09,0.138,0.261,0.348,3.378,"6,163","16,997","14,095","8,295",0.135,0.373,0.309,0.182,1,0,3.6,9577,64.01937413,2.4384615384615387,0,296.0540851,41,0.06213,0.1810776923076923,0.5814733625614454,6476169.9,0.48343076725191336,752,134.44615384615383,"68,917","46,140","22,777",0.33,-0.003898461538461538
18179,0.205,0.05,0.077,0.337,0.332,3.3390000000000004,"1,471","7,628","6,420","3,454",0.078,0.402,0.33799999999999997,0.182,1,0,2.7,2041,29.31479067,1.0615384615384615,0,25.16718199,36.7,-0.01794153846153846,0.16401153846153846,0.5409566089073464,NA,0.20500000000000002,124,30.099999999999998,"27,636","13,663","13,973",0.506,0.030717692307692307
18181,0.056,0.177,0.194,0.189,0.384,3.612,"1,868","6,917","5,120","2,720",0.11199999999999999,0.41600000000000004,0.308,0.16399999999999998,1,0,2.7,2429,18.51066263,1.4307692307692308,0,171.6668029,47.7,0.11856538461538461,0.14070230769230768,0.5736063103784454,NA,0.12,50,28.06153846153846,"24,643","7,894","16,749",0.68,0.004814615384615389
18183,0.061,0.186,0.132,0.16,0.46,3.708,"1,906","9,160","7,464","4,842",0.08199999999999999,0.392,0.319,0.207,1,0,2.9,2559,38.71472137,2.0538461538461537,0.08461538461538462,42.04961855,41.9,-0.018621538461538464,0.15721923076923078,0.5860265054638456,NA,0.23,60,46.2,"33,292","9,600","23,692",0.7120000000000001,-0.06681461538461539
19000,NA,NA,NA,NA,NA,NA,"165,514","648,398","681,042","597,831",0.079,0.31,0.325,0.28600000000000003,NA,NA,2.7,337156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19001,0.073,0.128,0.128,0.307,0.364,3.6879999999999997,296,"2,074","1,800",945,0.057999999999999996,0.405,0.35200000000000004,0.185,1,0,2.4,750,4.831782244,0.13846153846153847,0,66.91648822,42.8,NA,NA,0.5165430690245294,NA,0.02,50,16.053846153846152,"7,682",0,"7,682",1,NA
19003,0.148,0.11,0.15,0.311,0.281,3.319,166,"1,042","1,040",414,0.062,0.391,0.391,0.156,1,0,1.7,450,3.397507664,0.007692307692307693,0,385.2080123,46.7,NA,NA,0.5382317801672639,NA,0.035,44,6.3769230769230765,"4,029",0,"4,029",1,NA
19005,0.138,0.049,0.132,0.212,0.469,3.687,"1,135","3,811","3,008","1,718",0.11699999999999999,0.39399999999999996,0.311,0.17800000000000002,1,0,3.5,1745,8.386120959,1.0769230769230769,0,84.69193309,45.7,0.06398153846153846,0.16342692307692308,0.5790876777251185,NA,0.14,50,34.61538461538461,"14,330","3,731","10,599",0.74,-0.09896846153846155
19007,0.044,0.11,0.239,0.193,0.413,3.774,876,"3,251","3,320","1,454",0.098,0.365,0.373,0.163,1,0,3.6,2373,9.71289233,0.18461538461538463,0,330.9171131,40.2,-0.002323846153846154,0.17518076923076922,0.5521565646969409,NA,0.075,70,16.96923076923077,"12,887","5,380","7,507",0.583,-0.04643615384615385
19009,0.224,0.073,0.194,0.187,0.322,3.0860000000000003,424,"1,495","1,423",688,0.105,0.371,0.353,0.171,1,0,2.5,587,4.913426442,0.03076923076923077,0,68.10829218,52,NA,NA,0.5072264280798349,NA,0.035,50,9.607692307692307,"6,119",0,"6,119",1,NA
19011,0.098,0.067,0.13,0.2,0.504,3.8440000000000003,"1,050","6,555","6,221","3,925",0.059000000000000004,0.369,0.35,0.221,1,0,3,1964,13.81681748,1.3538461538461537,0,50.5856259,50,-0.004347692307692307,0.17001307692307693,0.5279222247343432,NA,0.09,50,54.169230769230765,"26,076","5,044","21,032",0.807,0.03391230769230769
19013,0.032,0.053,0.18,0.289,0.447,4.037,"7,204","25,525","26,629","24,360",0.086,0.305,0.318,0.29100000000000004,0,1,3.2,17407,90.75418035,32.646153846153844,0.09230769230769231,430.0393826,51.2,0.01699846153846154,0.17721,0.5043000650430006,95131882.53,0.3683333333333333,1059,378.9153846153846,"131,090","113,418","17,672",0.135,-0.06308538461538463
19015,0.09,0.08,0.1,0.197,0.533,3.9130000000000003,"1,128","5,848","6,879","4,691",0.061,0.315,0.371,0.253,1,0,2.4,2227,17.83319785,2.623076923076923,0,295.8579882,55.7,-0.01364153846153846,0.15628461538461538,0.5075369738339022,NA,0.2,67,53.8,"26,306","12,986","13,320",0.506,-0.03596692307692308
19017,0.048,0.062,0.197,0.268,0.424,3.907,591,"5,412","5,389","5,036",0.036000000000000004,0.32899999999999996,0.32799999999999996,0.307,1,0,2.3,1581,21.97208698,1.7538461538461538,0.05384615384615385,194.9317739,52,1.7769230769230826e-4,0.18589076923076922,0.4728682170542636,10884519,0.1375,87,46.65384615384615,"24,276","8,621","15,655",0.645,-0.08595307692307692
19019,0.021,0.124,0.087,0.394,0.373,3.95,826,"5,398","4,763","3,018",0.059000000000000004,0.385,0.34,0.215,1,0,2.8,1984,14.28246931,1.5307692307692309,0,38.13882532,46.6,0.038435384615384614,0.15437,0.5309944856436585,NA,0.035,145,48.56153846153846,"20,958","6,594","14,364",0.685,-0.06998384615384615
19021,0.183,0.062,0.26,0.207,0.288,3.1719999999999997,"2,708","3,812","3,567","2,477",0.21600000000000003,0.303,0.284,0.19699999999999998,1,0,2.1,1903,13.60661307,3.3230769230769233,0,296.5916274,54.2,-0.027276923076923077,0.17152384615384617,0.5983757130426375,19899990.5,0.185,60,57.84615384615385,"20,260","11,364","8,896",0.439,-0.11568076923076923
19023,0.052,0.094,0.208,0.23,0.417,3.817,770,"3,903","3,833","1,775",0.075,0.38,0.373,0.17300000000000001,1,0,3.2,1492,9.806636156,1.7692307692307692,0,0,50.9,-0.020852307692307694,0.1663176923076923,0.5255484587614552,NA,NA,NA,35.33846153846154,"14,867",0,"14,867",1,NA
19025,0.212,0.117,0.213,0.153,0.304,3.005,433,"2,659","2,599","1,306",0.062,0.38,0.371,0.187,1,0,2.6,1032,6.626489394,1.6846153846153846,0.03076923076923077,30.22365505,51.7,0.011144615384615385,0.15204076923076923,0.5183124710245711,NA,0.08,50,28.684615384615384,"9,670",0,"9,670",1,NA
19027,0.153,0.11,0.241,0.139,0.358,3.289,889,"5,045","4,749","3,079",0.065,0.36700000000000005,0.345,0.22399999999999998,1,0,1.9,1631,13.79408452,2.546153846153846,0,38.83872221,54.3,-0.03692230769230769,0.14934615384615385,0.4903086187429432,NA,0.18251825,182,51.37692307692308,"20,816","9,984","10,832",0.52,-0.03641130769230769
19029,0.341,0.07,0.124,0.238,0.227,2.599,"1,119","3,538","2,802","1,872",0.12,0.379,0.3,0.201,1,0,2.8,1798,9.026137483,0.8461538461538461,0,176.4965436,51.3,0.00921923076923077,0.17741076923076923,0.5167974882260596,NA,0.205,58,19.723076923076924,"13,956","6,471","7,485",0.536,NA
19031,0.026,0.096,0.142,0.355,0.381,3.9429999999999996,573,"4,872","4,636","2,870",0.044000000000000004,0.376,0.358,0.222,1,0,2.5,1433,12.29012208,1.5615384615384615,0,108.7370195,52.6,0.044189230769230765,0.13323153846153846,0.5034253684866099,NA,NA,NA,37.43076923076923,"18,499","3,067","15,432",0.8340000000000001,0.04128846153846154
19033,0.061,0.365,0.146,0.213,0.215,3.0949999999999998,"2,239","9,341","11,771","7,217",0.073,0.306,0.385,0.23600000000000002,1,0,2.7,3504,29.2032628,14.653846153846153,0,114.7446931,54.4,0.04213461538461538,0.15932923076923078,0.5427618231820026,7793845,0.315,791,278.6,"44,151","35,059","9,092",0.20600000000000002,-0.06300923076923078
19035,0.183,0.105,0.221,0.182,0.309,3.146,563,"2,931","2,869","1,819",0.069,0.358,0.35100000000000003,0.222,1,0,2.5,1105,7.675106756,0.9692307692307692,0.05384615384615385,184.1774801,46.5,0.10975166666666666,0.16177916666666667,0.5614908965991068,NA,0.334931525,144,40,"12,072","4,662","7,410",0.614,NA
19037,0.075,0.136,0.197,0.236,0.356,3.5869999999999997,594,"3,617","2,651","1,427",0.07200000000000001,0.436,0.32,0.172,1,0,2.9,1012,9.262594494,0.4230769230769231,0,64.92979466,47,0.04484538461538461,0.17964,0.5635833716827734,NA,0.195,26,40.46153846153846,"12,439","3,292","9,147",0.735,NA
19039,0.078,0.167,0.143,0.194,0.418,3.6289999999999996,782,"2,485","2,103","1,020",0.122,0.389,0.32899999999999996,0.16,1,0,2.9,1078,8.311870359,1.6384615384615384,0.05384615384615385,107.2386059,46.2,0.05580461538461538,0.15756846153846155,0.5488624052004334,NA,0.14,50,22.423076923076923,"9,286","4,819","4,467",0.48100000000000004,NA
19041,0.224,0.035,0.112,0.189,0.441,3.367,732,"3,917","4,138","2,585",0.064,0.344,0.364,0.22699999999999998,1,0,2.8,1627,11.10377907,2.253846153846154,0.05384615384615385,36.3834819,45.5,0.03692,0.15884384615384614,0.5121440019726298,NA,0.195,148,90.8923076923077,"16,667","10,952","5,715",0.34299999999999997,-0.06540923076923078
19043,0.123,0.084,0.137,0.284,0.371,3.57,"1,279","5,492","3,688","2,250",0.10099999999999999,0.43200000000000005,0.29,0.177,1,0,3.7,1910,8.764586182,0.8615384615384616,0,78.77116975,42.7,0.02271076923076923,0.1672553846153846,0.5851216022889842,NA,0.03,75,53.284615384615385,"18,129",617,"17,512",0.966,-0.03305377622377623
